嵘基直播[优选],#genre#
河东综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyhdzh
河东综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lyhdzh
河东影视,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyhdys
莒南综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyjnzh
莒南综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lyjnzh
莒南影视,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyjnys
兰陵综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyllzh
兰陵公共,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyllgg
兰山综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lylszh
兰山综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lylszh
临沭综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyls1
临沭综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lyls1
临沭生活,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyls2
罗庄综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lylz-h
罗庄综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lylzzh
罗庄影视,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lylzys
蒙阴综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lymy1
蒙阴综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lymy1
蒙阴2套,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lymy2
平邑综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lypyzh
平邑综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lypyzh
平邑生活,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lypysh
郯城综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lytc1
郯城综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lytc1
郯城2套,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lytc2
沂南综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyynzh
沂南综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lyynzh
沂南红色影视,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyynys
沂水综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyys1
沂水综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=lyys1
沂水生活,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=lyys2
莒县综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=rzjx1
莒县综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=rzjx1
莒县2套,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=rzjx2
岚山TV,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=rzls
岚山TV,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=rzls
五莲综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=rzwlzh
五莲综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=rzwlzh
五莲文化旅游,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=rzwlwh
东平综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tadpzh
东平综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=tadpzh
东平民生,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tadpms
岱岳TV,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tady
岱岳TV,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=tady
肥城综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tafczh
肥城生活,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tafcsh
宁阳综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tany1
宁阳综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=tany1
宁阳2套,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tany2
泰山TV,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=tats
泰山TV,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=tats
新泰综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=taxtzh
新泰乡村,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=taxtxc
威海新闻综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whxwzh
威海新闻综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=whxwzh
威海都市生活,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whdssh
威海海洋,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whhy
威海环翠综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whhczh
威海环翠综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=whhczh
荣成综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whrczh
荣成综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=whrczh
荣成生活,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whrcsh
乳山综合,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whrszh
乳山综合,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=whrszh
乳山生活,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whrssh
文登TV1,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whwd1
文登TV2,http://111.170.156.74:3344/地方/地方/shandong/difang.php?id=whwd2
济南电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=jndst
淄博电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=zbdst
枣庄电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=zzdst
东营电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=dydst
烟台电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=ytdst
潍坊电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=wfdst
泰安电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=tadst
威海电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=whdst
日照电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=rzdst
临沂电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=lydst
德州电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=dzdst
聊城电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=lcdst
滨州电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=bzdst
菏泽电视台,http://111.170.156.74:3344/山东频道/sdtv.php?id=hzdst
潍坊新闻联播,http://111.170.156.74:3344/地方频道/shandong/difang.php?id=wfxwzh
潍坊经济生活,http://111.170.156.74:3344/地方频道/shandong/weifang.php?id=5



江苏频道,#genre#


江苏卫视4K,http://111.170.156.74:3344/地方频道/js.php?id=jsws4kpro
江苏卫视,http://111.170.156.74:3344/地方频道/js.php?id=jswspro
江苏城市,http://111.170.156.74:3344/地方频道/js.php?id=jscspro
江苏综艺,http://111.170.156.74:3344/地方频道/js.php?id=jszypro
江苏影视,http://111.170.156.74:3344/地方频道/js.php?id=jsyspro
江苏新闻,http://111.170.156.74:3344/地方频道/js.php?id=jsxwpro
江苏教育,http://111.170.156.74:3344/地方频道/js.php?id=jsjypro
体育休闲,http://111.170.156.74:3344/地方频道/js.php?id=jsxxpro
优漫卡通,http://111.170.156.74:3344/地方频道/js.php?id=ymktpro
江苏国际,http://111.170.156.74:3344/地方频道/js.php?id=jsgjpro
财富天下,http://111.170.156.74:3344/地方频道/js.php?id=cftxtxjm
南京新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=nanjing
江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
溧水新闻综合,https://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
宜兴新闻综合,https://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
江阴新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=jiangyin
徐州-1,http://111.170.156.74:3344/地方频道/js.php?id=xuzhou
睢宁综合,https://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
邳州综合,http://111.170.156.74:3344/地方频道/js.php?id=pizhou
新沂新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=xinyi
贾汪新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=jiawang
铜山新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=tongshan
沛县新闻综合,https://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
常州新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=czpro
武进新闻,http://111.170.156.74:3344/地方频道/js.php?id=wujin
金坛综合,https://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
苏州新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=suzhou
吴江新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=wujiang
南通新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=nantong
如东1套,https://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
海门新闻综合,https://haimen-tv-hls.cm.jstv.com/haimen-tv/haimenxwzh.m3u8
连云港新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=lianyungang
赣榆新闻综合,https://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
淮安综合,http://111.170.156.74:3344/地方频道/js.php?id=huaian
淮阴综合,https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
涟水综合,https://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
盱眙综合,http://111.170.156.74:3344/地方频道/js.php?id=xuyi
金湖新闻综合,https://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
洪泽1套,http://111.170.156.74:3344/地方频道/js.php?id=hongze
盐城1套,http://111.170.156.74:3344/地方频道/js.php?id=yancheng
响水综合,http://111.170.156.74:3344/地方频道/js.php?id=xiangshui
东台TV-1,https://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8
大丰TV-1,https://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
滨海新闻综合,https://binhai-tv-hls.cm.jstv.com/binhai-tv/news.m3u8
高邮TV-1,https://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
镇江新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=zhenjiang
丹阳新闻,https://danyang-tv-hls.cm.jstv.com/danyang-tv/danyangtv.m3u8
泰州新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=taizhou
靖江新闻,http://111.170.156.74:3344/地方频道/js.php?id=jingjiang
兴化新闻综合,http://111.170.156.74:3344/地方频道/js.php?id=xinghua
泰兴综合,http://111.170.156.74:3344/地方频道/js.php?id=taixing
宿迁综合,http://111.170.156.74:3344/地方频道/js.php?id=suqian
宿豫综合,https://suyu-tv-replay.cm.jstv.com/suyu-tv/syzhpd.m3u8
泗洪综合,https://sihong-tv-replay.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
泗阳综合,http://111.170.156.74:3344/地方频道/js.php?id=siyang
沭阳综合,https://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8



浙江频道,#genre#


浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjws
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江新闻频道,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影视,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjjkys
浙江之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江之江纪录,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjzjjl
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生休闲,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjmsxx
浙江少儿频道,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际频道,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江钱江,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjqj
浙江生活,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjjjsh
浙江新闻,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjxw
浙江少儿,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjse
浙江国际,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjgj
浙江好易购,http://111.170.156.74:3344/地方/地方/zhejiang/zhejiang.php?id=zjhyg
萧山综合,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou.php?id=xszh
东阳影视生活,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou.php?id=dyyssh
天台和合频道,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou.php?id=tthh
常山新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou.php?id=csxwzh
永康新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou.php?id=ykxwzh
永康华溪频道,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou.php?id=ykhxpd
江山电视台,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou.php?id=jstv
杭州综合,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou1.php?id=hzzh
西湖明珠,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou1.php?id=hzmz
杭州生活,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou1.php?id=hzsh
杭州影视,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou1.php?id=hzys
青少体育,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou1.php?id=hzqsty
杭州导视,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou1.php?id=hzds
富阳新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/hangzhou1.php?id=fyxwzh
杭州萧山综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=hzxs1
温州苍南新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=wzcn1
温州永嘉新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=wzyj1
温州电视台,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=wzdt1
金华东阳影视生活,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=jhdy2
金华磐安新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=jhpa1
金华磐安文化旅游,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=jhpa2
金华永康新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=jhyk1
金华永康华溪频道,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=jhyk2
台州天台和合频道,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=tztt1
台州玉环新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=tzyh1
丽水龙泉新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=lslq1
丽水松阳新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=lssy1
丽水云和新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=lsyh1
丽水庆元电视台,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=lsqy1
衢州常山新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=qzcs1
衢州开化综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=qzkh1
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
舟山普陀新闻综合,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=zspt1
宁波余姚姚江文化,http://111.170.156.74:3344/地方/地方/zhejiang/qukan.php?id=nbyy2
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
